age,ast_pct,blk_pct,bpm,drb_pct,fg3a_per_fga_pct,g,mp,orb_pct,playerID,playerName,pos,stl_pct,teamid,tov_pct,trb_pct,ts_pct,usg_pct,vorp,year
23,28.0,0.0,0.1,12.2,.317,32,217,3.4,gainesu01,"Gaines,Sundiata",PG,2.8,UTA,12.0,7.9,.518,24.0,0.1,2010
21,7.6,1.6,0.2,14.0,.526,81,2747,2.6,gallida01,"Gallinari,Danilo",SF,1.4,NYK,9.4,8.2,.575,19.3,1.6,2010
28,12.1,2.4,-1.1,11.1,.335,25,575,2.2,garcifr01,"Garcia,Francisco",SG,0.9,SAC,10.3,6.6,.550,15.7,0.1,2010
33,15.7,2.2,2.6,24.8,.006,69,2060,4.8,garneke01,"Garnett,Kevin",PF,1.7,BOS,10.4,15.1,.569,22.1,2.4,2010
25,10.2,3.4,4.3,20.5,.002,69,2469,9.8,gasolma01,"Gasol,Marc",C,1.4,MEM,14.2,15.1,.617,16.9,3.9,2010
29,15.0,3.5,5.4,22.7,.006,65,2403,11.4,gasolpa01,"Gasol,Pau",C,0.8,LAL,12.5,17.1,.593,21.4,4.5,2010
23,7.8,1.5,0.4,13.2,.157,80,3175,4.2,gayru01,"Gay,Rudy",SF,1.9,MEM,10.3,8.7,.535,22.5,1.9,2010
22,6.4,0.4,-1.4,11.6,.153,11,182,9.3,geeal01,"Gee,Alonzo",SG,2.0,WAS,12.2,10.4,.564,20.4,0.0,2010
32,5.8,0.9,-0.6,13.8,.597,45,761,3.0,georgde01,"George,Devean",SF,2.6,GSW,6.5,8.3,.560,13.0,0.3,2010
23,9.8,0.5,-0.4,6.4,.556,56,1068,1.5,gibsoda01,"Gibson,Daniel",PG,1.2,CLE,11.1,4.1,.613,14.2,0.4,2010
24,5.0,3.6,-0.6,19.2,.000,82,2204,11.6,gibsota01,"Gibson,Taj",PF,1.2,CHI,13.9,15.4,.521,16.7,0.8,2010
24,8.2,0.6,-4.7,17.2,.167,32,239,7.7,giddejr01,"Giddens,J.R.",SF,1.9,TOT,19.5,12.5,.492,16.7,-0.2,2010
24,8.9,0.8,-5.0,19.3,.095,21,99,5.1,giddejr01,"Giddens,J.R.",SF,2.1,BOS,21.0,12.4,.457,15.8,-0.1,2010
24,7.7,0.5,-4.5,15.7,.205,11,140,9.6,giddejr01,"Giddens,J.R.",SF,1.8,NYK,18.6,12.6,.513,17.4,-0.1,2010
25,0.0,0.0,7.6,23.4,.000,2,5,0.0,gildetr01,"Gilder,Trey",SF,10.3,MEM,0.0,11.7,1.000,8.8,0.0,2010
32,28.2,0.8,6.3,11.6,.388,75,2150,3.8,ginobma01,"Ginobili,Manu",SG,2.5,SAS,12.7,7.7,.584,25.8,4.5,2010
27,8.8,0.5,-1.7,14.0,.272,76,2210,3.8,gomesry01,"Gomes,Ryan",SF,1.4,MIN,10.8,8.8,.528,17.4,0.2,2010
28,4.4,2.5,-1.9,21.9,.013,70,1755,13.7,goodedr01,"Gooden,Drew",C-PF,1.2,TOT,13.4,17.8,.547,21.0,0.0,2010
28,4.0,3.6,-1.3,21.2,.018,46,1030,13.9,goodedr01,"Gooden,Drew",C,1.3,DAL,12.7,17.6,.528,19.8,0.2,2010
28,5.0,0.8,-2.8,22.8,.008,24,725,13.4,goodedr01,"Gooden,Drew",PF,1.1,LAC,14.3,18.1,.572,22.6,-0.1,2010
26,16.7,0.3,-2.1,7.0,.335,62,1730,1.7,gordobe01,"Gordon,Ben",SG,1.5,DET,12.9,4.2,.534,24.5,-0.1,2010
21,13.8,0.5,-0.5,7.1,.409,62,2229,1.3,gordoer01,"Gordon,Eric",SG,1.6,LAC,13.6,4.2,.571,21.5,0.9,2010
25,2.4,4.8,-0.5,24.3,.013,81,1088,11.5,gortama01,"Gortat,Marcin",C,0.8,ORL,15.0,18.1,.563,13.0,0.4,2010
27,4.5,0.7,-3.6,12.7,.064,63,759,6.0,grahajo01,"Graham,Joey",SF,1.5,DEN,15.5,9.3,.568,16.2,-0.3,2010
27,5.0,1.0,-3.7,16.3,.208,70,804,3.7,grahast01,"Graham,Stephen",SG,1.3,CHA,11.8,10.1,.551,17.6,-0.3,2010
26,13.6,1.6,2.7,13.3,.385,62,2278,3.2,grangda01,"Granger,Danny",SF,2.0,IND,10.6,8.2,.564,28.7,2.7,2010
25,10.6,2.7,0.7,23.1,.000,32,311,16.7,grayaa01,"Gray,Aaron",C,1.5,TOT,16.0,19.8,.551,16.4,0.2,2010
25,6.5,0.0,-10.2,24.1,.000,8,50,11.3,grayaa01,"Gray,Aaron",C,0.0,CHI,4.0,17.8,.374,22.5,-0.1,2010
25,11.4,3.2,2.8,22.9,.000,24,261,17.7,grayaa01,"Gray,Aaron",C,1.8,NOH,19.5,20.2,.612,15.3,0.3,2010
22,6.7,2.0,-0.8,8.9,.564,20,115,8.7,greenda02,"Green,Danny",SG,2.7,CLE,10.7,8.8,.480,18.9,0.0,2010
23,7.2,1.8,1.1,13.9,.292,82,3043,4.3,greenje02,"Green,Jeff",PF,1.8,OKC,10.4,9.2,.530,19.2,2.4,2010
28,15.8,0.6,-3.3,8.4,.250,73,1553,1.5,greenwi01,"Green,Willie",SG,1.1,PHI,10.1,4.9,.538,19.4,-0.5,2010
21,6.8,2.4,-2.4,12.9,.331,76,1630,3.7,greendo01,"Greene,Donte",SF,1.3,SAC,13.1,8.2,.526,19.2,-0.2,2010
23,4.3,4.4,-7.3,6.7,.200,8,32,0.0,griffta01,"Griffin,Taylor",SF,0.0,PHO,7.8,3.5,.425,17.6,0.0,2010
24,5.9,4.4,-5.6,23.9,.048,36,240,12.6,haddaha01,"Haddadi,Hamed",C,0.2,MEM,22.1,18.2,.441,16.5,-0.2,2010
22,7.5,2.0,-2.0,13.1,.145,47,317,4.9,hairsma01,"Hairston,Malik",SG,0.7,SAS,11.0,9.1,.555,14.5,0.0,2010
29,0.0,3.3,-10.5,15.7,.238,10,44,10.9,haislma01,"Haislip,Marcus",SF,0.0,SAS,11.5,13.3,.539,27.3,-0.1,2010
31,23.5,0.2,-2.5,7.7,.192,46,1552,2.2,hamilri01,"Hamilton,Richard",SG,1.0,DET,12.3,4.8,.505,27.9,-0.2,2010
24,9.0,1.1,-4.2,16.8,.018,29,511,12.7,hansbty01,"Hansbrough,Tyler",PF,1.6,IND,7.1,14.7,.448,25.5,-0.3,2010
20,12.3,0.9,1.0,12.7,.429,76,1738,3.2,hardeja01,"Harden,James",SG,2.4,OKC,13.4,8.1,.551,20.4,1.3,2010
29,8.6,0.9,-1.9,16.7,.397,72,2195,4.5,harrial01,"Harrington,Al",PF,1.4,NYK,10.1,10.5,.546,26.8,0.1,2010
26,34.6,0.6,-0.5,9.7,.245,64,2221,1.2,harride01,"Harris,Devin",PG,1.9,NJN,14.7,5.3,.512,25.5,0.8,2010
26,4.8,0.8,-7.5,17.3,.033,13,96,11.5,harrimi01,"Harris,Mike",PF,2.7,TOT,20.5,14.3,.416,20.2,-0.1,2010
26,5.6,0.9,-7.6,16.0,.037,8,82,12.1,harrimi01,"Harris,Mike",PF,2.5,HOU,22.5,14.0,.404,21.6,-0.1,2010
26,0.0,0.0,-6.7,25.0,.000,5,14,8.1,harrimi01,"Harris,Mike",PF,3.7,WAS,0.0,16.4,.515,12.6,0.0,2010
31,36.4,3.5,-7.2,10.9,.000,5,22,0.0,hartja01,"Hart,Jason",PG,4.6,TOT,60.0,5.3,.500,10.3,0.0,2010
31,25.5,0.0,-7.7,0.0,.000,1,5,0.0,hartja01,"Hart,Jason",PG,10.0,MIN,0.0,0.0,.000,8.7,0.0,2010
31,39.6,4.5,-7.0,14.1,.000,4,17,0.0,hartja01,"Hart,Jason",PG,3.0,NOH,75.0,6.9,1.000,10.8,0.0,2010
29,3.9,0.9,-2.6,24.8,.000,78,2177,9.1,hasleud01,"Haslem,Udonis",PF,0.7,MIA,9.5,17.0,.538,17.1,-0.3,2010
30,7.2,0.6,-5.2,10.5,.023,52,1106,5.6,hassetr01,"Hassell,Trenton",SF,0.8,NJN,15.9,7.9,.465,12.3,-0.9,2010
21,13.2,3.2,-0.3,17.7,.131,72,1904,8.6,hawessp01,"Hawes,Spencer",C,0.9,SAC,15.5,13.1,.507,19.6,0.8,2010
26,11.4,1.8,1.2,21.1,.000,82,1773,9.4,hayesch01,"Hayes,Chuck",C,2.1,HOU,17.1,15.0,.500,10.8,1.4,2010
28,6.7,0.6,-2.9,11.5,.546,45,1033,1.0,hayesja01,"Hayes,Jarvis",SF,1.5,NJN,7.7,6.0,.521,16.2,-0.2,2010
30,2.8,5.1,0.7,21.5,.002,77,2355,13.5,haywobr01,"Haywood,Brendan",C,0.6,TOT,14.2,17.5,.588,13.5,1.6,2010
30,1.7,4.8,0.2,22.2,.000,49,1614,14.1,haywobr01,"Haywood,Brendan",C,0.6,WAS,14.2,18.1,.591,13.2,0.9,2010
30,5.0,5.8,1.9,19.9,.006,28,741,12.2,haywobr01,"Haywood,Brendan",C,0.6,DAL,14.1,16.1,.582,14.0,0.7,2010
27,14.8,0.8,-4.1,10.0,.338,47,813,0.8,headlu01,"Head,Luther",SG,1.1,IND,13.8,5.4,.530,21.2,-0.4,2010
22,6.0,2.1,-4.7,13.3,.183,43,355,5.2,hendege02,"Henderson,Gerald",SG,1.5,CHA,10.1,9.3,.453,18.2,-0.2,2010
23,13.5,4.6,0.3,15.5,.008,81,2035,9.4,hibbero01,"Hibbert,Roy",C,0.7,IND,14.1,12.4,.537,22.2,1.2,2010
21,3.9,1.8,-2.6,19.5,.002,81,1691,8.2,hicksjj01,"Hickson,J.J.",PF,1.1,CLE,13.4,14.1,.580,18.9,-0.2,2010
27,11.6,2.2,4.7,19.1,.003,82,2755,7.0,hilarne01,"Hilario,Nene",C,2.1,DEN,12.2,13.1,.631,16.5,4.6,2010
23,15.5,0.8,1.5,8.2,.255,78,2276,2.2,hillge01,"Hill,George",PG,1.6,SAS,10.7,5.3,.572,19.0,2.0,2010
37,11.2,1.0,1.1,16.3,.114,81,2430,3.6,hillgr01,"Hill,Grant",SF,1.2,PHO,11.7,10.3,.561,16.8,1.9,2010
22,5.2,2.5,-3.1,18.7,.010,47,624,13.5,hilljo01,"Hill,Jordan",PF,1.1,TOT,11.5,16.0,.528,18.7,-0.2,2010
22,4.5,2.7,-4.4,13.3,.022,24,252,14.2,hilljo01,"Hill,Jordan",PF,2.0,NYK,10.6,13.8,.479,20.3,-0.2,2010
22,5.6,2.3,-2.2,22.4,.000,23,372,13.1,hilljo01,"Hill,Jordan",PF,0.5,HOU,12.2,17.6,.567,17.6,0.0,2010
29,20.5,0.7,0.0,10.4,.372,74,2481,1.1,hinriki01,"Hinrich,Kirk",SG,1.8,CHI,12.3,5.8,.501,16.6,1.2,2010
19,24.4,0.8,-1.8,9.1,.306,73,1767,3.7,holidjr01,"Holiday,Jrue",PG,2.3,PHI,21.9,6.4,.526,18.4,0.1,2010
25,6.4,2.3,-3.3,11.9,.003,73,1223,7.1,holliry01,"Hollins,Ryan",C,0.8,MIN,20.3,9.5,.600,16.6,-0.4,2010
23,10.4,2.4,3.3,23.3,.001,81,2845,9.6,horfoal01,"Horford,Al",C,1.1,ATL,11.2,16.4,.594,17.6,3.8,2010
31,11.0,0.5,-3.2,9.3,.499,68,1217,1.3,houseed01,"House,Eddie",PG-SG,1.7,TOT,9.0,5.3,.495,20.0,-0.4,2010
31,9.2,0.7,-1.9,8.7,.519,50,846,1.0,houseed01,"House,Eddie",PG,1.7,BOS,7.4,5.0,.527,20.3,0.0,2010
31,14.9,0.0,-6.1,10.6,.451,18,371,1.8,houseed01,"House,Eddie",SG,1.7,NYK,12.6,6.1,.416,19.3,-0.4,2010
24,8.7,6.0,5.5,31.3,.008,82,2843,12.0,howardw01,"Howard,Dwight",C,1.4,ORL,18.7,22.0,.630,23.9,5.4,2010
29,8.5,0.9,-3.3,11.8,.222,35,918,3.8,howarjo01,"Howard,Josh",SF,1.5,TOT,9.3,7.8,.496,24.8,-0.3,2010
29,8.5,0.8,-3.5,11.8,.219,31,827,3.6,howarjo01,"Howard,Josh",SF,1.4,DAL,9.8,7.8,.492,24.3,-0.3,2010
29,8.2,1.7,-1.9,11.6,.239,4,91,5.0,howarjo01,"Howard,Josh",SF,1.7,WAS,5.2,8.2,.529,28.8,0.0,2010
36,5.9,0.5,-1.7,17.3,.003,73,1632,8.1,howarju01,"Howard,Juwan",C,0.9,POR,15.1,12.7,.538,13.9,0.1,2010
25,15.7,1.8,-2.6,9.9,.302,25,131,6.4,hudsole01,"Hudson,Lester",PG,3.2,TOT,19.3,8.2,.494,25.0,0.0,2010
25,17.1,2.3,-4.1,8.5,.278,16,70,5.4,hudsole01,"Hudson,Lester",PG,2.2,BOS,30.4,7.0,.533,19.9,0.0,2010
25,14.1,1.2,-0.9,11.5,.314,9,61,7.6,hudsole01,"Hudson,Lester",PG,4.2,MEM,11.6,9.6,.473,30.9,0.0,2010
31,18.9,1.0,-2.2,12.4,.360,45,1115,2.4,hughela01,"Hughes,Larry",SG,2.4,TOT,14.7,7.3,.472,20.9,-0.1,2010
31,20.1,1.0,-2.2,13.3,.348,31,820,2.2,hughela01,"Hughes,Larry",SG,2.5,NYK,15.1,7.6,.473,20.4,0.0,2010
31,15.8,1.1,-2.3,10.0,.393,14,295,2.9,hughela01,"Hughes,Larry",SG,2.2,CHA,13.5,6.5,.467,22.2,0.0,2010
24,4.5,2.9,-4.5,25.1,.002,69,1221,11.0,humphkr01,"Humphries,Kris",PF,1.5,TOT,11.8,17.8,.495,21.0,-0.8,2010
24,3.6,2.6,-4.5,20.5,.000,25,315,14.0,humphkr01,"Humphries,Kris",PF,1.2,DAL,8.8,17.3,.487,21.5,-0.2,2010
24,4.8,3.0,-4.6,26.7,.003,44,906,10.0,humphkr01,"Humphries,Kris",PF,1.7,NJN,12.9,18.0,.498,20.8,-0.6,2010
25,6.7,3.2,-3.1,16.0,.018,60,783,7.9,huntech01,"Hunter,Chris",C,0.8,GSW,10.8,11.9,.546,15.2,-0.2,2010
39,10.1,0.0,-10.1,11.7,.433,13,122,0.9,hunteli01,"Hunter,Lindsey",PG,0.4,CHI,11.5,6.4,.210,12.8,-0.2,2010
23,0.0,2.3,-16.5,21.4,.000,7,33,21.0,hunteot01,"Hunter,Othello",SF,0.0,ATL,17.9,21.2,.400,23.4,-0.1,2010
28,0.0,4.8,-10.9,17.8,.000,21,158,13.3,huntest01,"Hunter,Steven",C,0.3,MEM,13.3,15.5,.450,18.8,-0.4,2010
20,1.2,5.5,-2.4,21.9,.005,73,1323,12.3,ibakase01,"Ibaka,Serge",PF,1.0,OKC,14.2,17.2,.562,16.2,-0.1,2010
26,23.7,1.4,2.7,16.8,.271,82,3193,3.0,iguodan01,"Iguodala,Andre",SF,2.3,PHI,14.3,9.8,.535,21.8,3.8,2010
34,5.6,2.9,-3.2,19.6,.053,64,1339,10.7,ilgauzy01,"Ilgauskas,Zydrunas",C,0.5,CLE,11.6,15.3,.491,19.0,-0.4,2010
29,3.4,6.2,-3.4,17.2,.000,49,355,10.2,mbengdj01,"Ilunga-Mbenga,Didier",C,0.7,LAL,11.9,13.7,.471,16.0,-0.1,2010
22,7.5,1.0,0.8,22.6,.331,81,1898,9.0,ilyaser01,"Ilyasova,Ersan",PF,1.5,MIL,8.2,15.5,.526,20.8,1.3,2010
34,21.0,0.2,-4.2,8.7,.079,28,865,2.1,iversal01,"Iverson,Allen",SG-PG,1.2,TOT,14.6,5.4,.515,23.0,-0.5,2010
34,28.0,0.0,-5.3,5.2,.038,3,67,1.7,iversal01,"Iverson,Allen",PG,0.8,MEM,18.3,3.5,.591,25.0,-0.1,2010
34,20.4,0.2,-4.1,9.0,.083,25,798,2.2,iversal01,"Iverson,Allen",SG,1.2,PHI,14.3,5.5,.508,22.8,-0.4,2010
28,12.4,0.5,-1.4,10.3,.422,44,326,2.1,iveyro01,"Ivey,Royal",SG,3.1,TOT,11.1,6.1,.527,13.8,0.0,2010
28,10.8,0.7,-1.0,10.7,.436,26,236,2.5,iveyro01,"Ivey,Royal",SG,2.2,PHI,7.9,6.5,.603,12.2,0.1,2010
28,16.8,0.0,-2.7,9.3,.393,18,90,1.2,iveyro01,"Ivey,Royal",SG,5.2,MIL,16.6,5.0,.381,18.2,0.0,2010
26,27.7,0.2,0.1,9.8,.297,82,2243,1.6,jackja01,"Jack,Jarrett",PG,1.4,TOR,17.3,5.8,.599,19.1,1.2,2010
23,27.1,1.9,-7.5,9.4,.300,12,74,3.1,jacksce01,"Jackson,Cedric",PG,2.1,TOT,30.3,6.3,.396,22.4,-0.1,2010
23,25.5,0.0,-16.8,11.3,.500,5,10,0.0,jacksce01,"Jackson,Cedric",PG,0.0,CLE,21.0,6.0,.133,22.2,0.0,2010
23,33.5,5.8,5.4,13.8,.286,3,25,4.8,jacksce01,"Jackson,Cedric",PG,6.3,SAS,18.6,9.4,.400,19.7,0.0,2010
23,23.5,0.0,-13.4,6.0,.273,4,39,2.9,jacksce01,"Jackson,Cedric",PG,0.0,WAS,38.5,4.4,.470,24.1,-0.1,2010
24,4.6,2.5,-9.3,12.0,.133,28,123,9.0,jacksda01,"Jackson,Darnell",PF,0.9,TOT,28.5,10.6,.352,17.2,-0.2,2010
24,4.9,2.7,-8.3,11.9,.120,27,114,8.8,jacksda01,"Jackson,Darnell",PF,0.9,CLE,32.0,10.4,.380,16.6,-0.2,2010
24,0.0,0.0,-21.2,13.3,.200,1,9,12.0,jacksda01,"Jackson,Darnell",PF,0.0,MIL,0.0,12.6,.200,25.2,0.0,2010
31,17.7,1.1,0.8,12.2,.277,81,3129,3.0,jacksst02,"Jackson,Stephen",SG-PF,2.2,TOT,13.9,7.7,.518,27.5,2.2,2010
31,21.3,1.4,-2.6,10.9,.301,9,300,2.2,jacksst02,"Jackson,Stephen",PF,2.2,GSW,14.8,6.5,.499,25.0,0.0,2010
31,17.3,1.1,1.2,12.3,.275,72,2829,3.1,jacksst02,"Jackson,Stephen",SG,2.2,CHA,13.8,7.8,.520,27.8,2.3,2010
25,41.8,2.0,12.5,18.5,.253,76,2966,3.0,jamesle01,"James,LeBron",SF,2.2,CLE,12.3,11.1,.604,33.5,10.9,2010
34,17.3,0.0,-8.5,5.1,.300,4,46,2.5,jamesmi01,"James,Mike",PG,3.4,WAS,17.5,3.8,.383,28.1,-0.1,2010
33,6.1,0.7,-0.5,20.1,.238,66,2406,6.6,jamisan01,"Jamison,Antawn",PF,1.5,TOT,7.2,13.4,.529,23.9,0.9,2010
33,5.8,0.4,-0.5,19.3,.240,41,1595,7.0,jamisan01,"Jamison,Antawn",PF,1.4,WAS,7.1,13.1,.528,24.3,0.6,2010
33,6.8,1.1,-0.6,21.8,.235,25,811,5.7,jamisan01,"Jamison,Antawn",PF,1.8,CLE,7.5,14.2,.530,23.1,0.3,2010
23,8.7,1.6,-3.5,15.2,.009,39,412,13.1,jawaina01,"Jawai,Nathan",C,1.2,MIN,17.5,14.1,.485,16.3,-0.2,2010
24,2.1,0.0,-8.5,17.4,.000,14,73,13.3,jeffeot01,"Jeffers,Othyus",SG,2.8,UTA,13.8,15.4,.495,26.7,-0.1,2010
25,10.0,3.0,-0.4,24.2,.004,76,2463,8.0,jeffeal01,"Jefferson,Al",C,1.3,MIN,9.9,16.0,.524,24.3,1.0,2010
29,9.6,1.1,0.3,13.6,.241,81,2520,2.7,jefferi01,"Jefferson,Richard",SF,0.9,SAS,10.4,8.3,.551,18.3,1.5,2010
28,8.0,2.9,0.3,10.3,.226,70,1794,8.1,jeffrja01,"Jeffries,Jared",PF-SF,1.8,TOT,17.2,9.1,.507,11.1,1.0,2010
28,7.9,3.0,0.6,9.8,.270,52,1462,7.6,jeffrja01,"Jeffries,Jared",PF,1.9,NYK,18.6,8.7,.524,10.3,1.0,2010
28,8.1,2.9,-1.2,12.2,.107,18,332,10.3,jeffrja01,"Jeffries,Jared",SF,1.4,HOU,12.7,11.2,.459,14.6,0.1,2010
20,29.6,0.5,0.9,10.4,.319,82,2671,2.0,jennibr01,"Jennings,Brandon",PG,2.1,MIL,13.0,6.0,.475,26.1,1.9,2010
22,4.2,1.1,-0.2,16.5,.191,80,2232,9.9,jerebjo01,"Jerebko,Jonas",PF,1.9,DET,10.8,13.0,.545,15.7,1.0,2010
22,4.9,2.3,-4.0,18.7,.073,52,1655,7.7,jianlyi01,"Jianlian,Yi",PF,1.2,NJN,10.6,13.0,.481,20.1,-0.8,2010
22,5.0,3.5,2.1,19.1,.012,82,1453,12.9,johnsam01,"Johnson,Amir",PF,1.6,TOR,13.6,16.1,.639,14.5,1.5,2010
35,24.2,0.2,-0.8,11.0,.351,31,406,2.4,johnsan02,"Johnson,Anthony",PG,1.4,ORL,17.8,6.8,.543,16.7,0.1,2010
22,9.8,4.3,-2.1,13.6,.219,65,757,5.1,johnsja01,"Johnson,James",PF,1.4,CHI,20.5,9.4,.532,18.0,0.0,2010
28,22.0,0.1,2.2,11.4,.253,76,2886,3.0,johnsjo02,"Johnson,Joe",SG,1.5,ATL,8.8,7.1,.538,26.3,3.0,2010
29,12.9,1.5,-3.6,10.5,.051,76,1892,2.7,jonesda02,"Jones,Dahntay",SF,1.0,IND,14.9,6.6,.527,20.1,-0.8,2010
26,0.0,0.0,-8.2,30.5,,2,7,0.0,jonesdw02,"Jones,Dwayne",PF,0.0,PHO,,16.1,,0.0,0.0,2010
29,5.1,0.6,-1.5,9.5,.756,36,503,0.9,jonesja02,"Jones,James",SF,1.2,MIA,7.7,5.3,.556,13.3,0.1,2010
25,7.3,3.9,-3.1,15.1,.017,52,675,8.2,jonesso01,"Jones,Solomon",C,1.0,IND,16.2,11.6,.499,16.1,-0.2,2010
21,2.9,4.0,-3.7,23.6,.008,70,1137,12.4,jordade01,"Jordan,DeAndre",C,0.7,LAC,20.3,17.9,.571,14.7,-0.5,2010
27,8.6,2.7,-3.2,23.2,.005,76,2608,8.1,kamanch01,"Kaman,Chris",C,0.7,LAC,14.3,15.6,.527,27.1,-0.8,2010
28,6.1,0.5,-4.1,6.4,.568,57,976,1.7,kaponja01,"Kapono,Jason",SF,1.1,PHI,10.0,4.0,.527,15.9,-0.5,2010
26,17.9,0.6,-7.1,14.0,.344,7,113,3.9,karlco01,"Karl,Coby",SF-SG,1.3,TOT,22.4,8.9,.404,17.0,-0.1,2010
26,0.0,0.0,-46.2,45.4,,3,5,0.0,karlco01,"Karl,Coby",SG,0.0,CLE,100.0,23.8,,37.3,-0.1,2010
26,18.7,0.7,-5.3,12.5,.344,4,108,4.1,karlco01,"Karl,Coby",SF,1.3,GSW,14.8,8.2,.404,16.1,-0.1,2010
36,36.4,0.9,4.3,15.6,.617,80,2881,1.9,kiddja01,"Kidd,Jason",PG,2.6,DAL,21.4,8.9,.577,14.5,4.6,2010
28,14.0,3.4,4.5,12.9,.185,58,1681,5.5,kirilan01,"Kirilenko,Andrei",SF,2.5,UTA,11.9,9.3,.588,17.7,2.8,2010
28,13.9,1.0,0.4,12.2,.393,52,952,1.3,korveky01,"Korver,Kyle",SG,1.4,UTA,12.2,6.9,.620,16.2,0.6,2010
20,5.1,1.9,-6.6,19.4,.000,36,172,11.3,koufoko01,"Koufos,Kosta",C,0.6,UTA,21.9,15.5,.494,17.9,-0.2,2010
26,4.9,1.9,-1.7,16.0,.009,76,1741,9.1,krstine01,"Krstic,Nenad",C,0.9,OKC,8.7,12.6,.527,17.1,0.1,2010
25,14.4,0.0,-2.8,16.3,.333,1,22,5.7,lafayol01,"Lafayette,Oliver",SG,0.0,BOS,14.3,11.1,.583,14.9,0.0,2010
26,4.6,1.9,-0.7,13.4,.003,80,2469,8.5,landrca01,"Landry,Carl",PF,1.1,TOT,10.8,10.9,.600,22.5,0.8,2010
26,5.0,2.4,0.0,13.8,.000,52,1415,9.5,landrca01,"Landry,Carl",PF,1.0,HOU,11.3,11.6,.621,23.8,0.7,2010
26,4.1,1.2,-1.5,12.8,.008,28,1054,7.1,landrca01,"Landry,Carl",PF,1.3,SAC,10.1,9.9,.568,20.7,0.1,2010
24,0.0,1.3,-11.8,14.6,.651,18,111,5.0,landrma01,"Landry,Marcus",SF,0.5,TOT,11.7,9.7,.487,20.9,-0.3,2010
24,0.0,1.4,-11.3,15.0,.634,17,108,5.2,landrma01,"Landry,Marcus",SF,0.5,NYK,12.2,10.0,.509,20.6,-0.3,2010
24,0.0,0.0,-29.9,0.0,1.000,1,3,0.0,landrma01,"Landry,Marcus",SF,0.0,BOS,0.0,0.0,.000,31.3,0.0,2010
25,17.5,0.4,-3.2,6.6,.213,26,234,1.4,lawac01,"Law,Acie",PG,2.3,TOT,15.0,4.1,.585,21.7,-0.1,2010
25,15.0,0.0,0.8,3.4,.214,5,66,0.0,lawac01,"Law,Acie",PG,4.3,GSW,8.8,1.7,.752,14.7,0.0,2010
25,16.0,2.5,-11.9,3.6,.063,9,33,0.0,lawac01,"Law,Acie",PG,1.6,CHA,13.6,1.8,.419,31.1,-0.1,2010
25,19.2,0.0,-3.0,8.9,.267,12,135,2.5,lawac01,"Law,Acie",PG,1.5,CHI,17.4,5.8,.580,22.9,0.0,2010
22,24.2,0.1,0.0,7.1,.213,65,1318,3.7,lawsoty01,"Lawson,Ty",PG,1.8,DEN,15.4,5.4,.600,18.0,0.7,2010
24,9.0,0.6,-0.8,9.7,.290,71,2375,2.8,leeco01,"Lee,Courtney",SG,2.1,NJN,8.3,6.1,.525,17.7,0.7,2010
26,17.5,1.0,2.9,27.6,.006,81,3019,8.4,leeda02,"Lee,David",C,1.4,NYK,11.9,17.9,.584,23.8,3.7,2010
30,7.4,0.9,2.7,12.1,.525,72,2369,3.1,lewisra02,"Lewis,Rashard",PF,1.7,ORL,10.9,7.8,.573,19.4,2.8,2010
24,26.3,1.1,-2.7,9.0,.030,36,796,2.3,livinsh01,"Livingston,Shaun",PG,1.1,TOT,20.7,5.6,.563,15.9,-0.1,2010
24,14.7,1.1,-3.4,13.8,.125,10,130,3.6,livinsh01,"Livingston,Shaun",PG,2.0,OKC,33.3,8.8,.313,8.3,0.0,2010
24,28.6,1.0,-2.5,8.1,.022,26,666,2.0,livinsh01,"Livingston,Shaun",PG,0.9,WAS,19.5,5.0,.582,17.4,-0.1,2010
21,11.8,3.4,1.9,17.5,.002,82,3027,9.9,lopezbr01,"Lopez,Brook",C,1.0,NJN,13.1,13.5,.570,23.6,3.0,2010
21,1.1,3.8,-1.0,15.6,.000,51,986,12.6,lopezro01,"Lopez,Robin",C,0.5,PHO,10.6,14.2,.621,17.3,0.3,2010
21,12.9,1.0,1.9,28.6,.164,60,1714,14.5,loveke01,"Love,Kevin",PF,1.3,MIN,13.2,21.5,.549,22.4,1.7,2010
23,27.7,0.4,1.3,11.2,.293,68,1651,6.1,lowryky01,"Lowry,Kyle",PG,1.9,HOU,16.7,8.6,.536,18.6,1.4,2010
30,13.2,0.1,-1.0,15.2,.056,70,2081,4.9,maggeco01,"Maggette,Corey",PF,1.2,GSW,13.0,10.0,.615,26.7,0.5,2010
31,0.4,2.5,-7.0,26.0,.000,36,359,13.5,magloja01,"Magloire,Jamaal",C,1.3,MIA,17.2,19.8,.470,13.0,-0.5,2010
23,2.1,3.5,-3.9,27.2,.000,26,165,9.4,mahinia01,"Mahinmi,Ian",C,1.0,SAS,16.5,18.5,.667,25.2,-0.1,2010
31,7.2,1.9,0.4,15.2,.024,75,2385,7.7,mariosh01,"Marion,Shawn",SF,1.5,DAL,10.6,11.5,.535,18.1,1.5,2010
34,3.6,3.0,-1.5,14.3,.000,14,75,21.5,marksse01,"Marks,Sean",C,0.0,NOH,16.4,18.0,.490,7.4,0.0,2010
25,6.2,0.2,-4.6,12.6,.360,18,390,7.1,martica01,"Martin,Cartier",SF,1.4,TOT,11.3,9.8,.473,18.8,-0.3,2010
